"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDJ448	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONJ448	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
111205																					3568	4904	28566		3969				1570					0		6181	0	8374				
111942																					1991	4478	18806		1133				1915					0		8494	0	795				
111979																					827	0	11590		900				761					0		9102	0	0				
112163																					24462	10584	93592	3995	10315				10111			2658		0		38120	0	0				
112332																					133	507	7157		776				732					0		5009	0	0				
112510																					257	0	2278		234				230					0		1557	0	0				
112556																					186	269	1345		33				857					0		0	0	0				
112837	0	1420847	3912364	13963808	0	5276390	2061801	0	0	1394559	0	0	0	0	0	0	112164	1847484	0		1420847																		Misc. Assets (NMTC Loans)			
113003																					202	0	16319	219	10553	7176	2787		531					0		5033	0	0	federal income tax receivable	state income tax receivable		
113030																					0	0	717		185				532					0		0	0	0				
113441																					2143	9380	38088		3974				3694					0		11788	3998	3111				
113601																					888	3943	8585		1188				2566					0		0	0	0				
113740																					2961	6027	39147	981	1451				3722	466				0		24986	0	0				
114149																					3498	3213	15019		175				750					0		6644	0	739				
114260																				0	8848	71977	108609	2420	6455	1705	0	0	21329	0	0	0	0	0	0	0	0	0	Reserve for taxes			
114457																					370	0	3429		635				2424					0		0	0	0				
114774																					289	0	1086		619				178					0		0	0	0				
114840																					2288	4059	16420		1642				1669					0		3550	605	2607				
114859																					1179	0	1953		193				581					0		0	0	0				
115146																					716	0	2179		18				1445					0		0	0	0				
115575																					4593	6405	31755		3115				2438					0		12329	333	2542				
116358																					298	0	1237		234				319					0		386	0	0				
116554																					38	15	452		164				235					0		0	0	0				
116741																					300	644	2912		76				1892					0		0	0	0				
117038																				0	468	344	7599	326	1102	186	0	0	1252	560	0	0	0	0	0	4433	0	0	Nonposted Debits			
117074																					271	850	12999		364				1306					0		10208	0	0				
117458																					21943	3963	39201		5181				8114					0		0	0	0				
117775																				24	172	2103	2791	164	247	22	0	0	269	0	0	0	0	0	0	0	0	0	MBS AFS Principal Receivable			
118156																					2750	2910	40079		1230				4557					0		28632	0	0				
118660																					1191	0	2338		274				873					0		0	0	0				
118736																					638	3832	13825		722				1507					0		7126	0	0				
119153																					240	0	1865	77	121				1504					0		0	0	0				
119528																					5886	8513	48853		8421				3696					0		22337	0	0				
119779																					1523	1579	36066	1089	1859				3526					0		23291	0	4288				
119872																					3436	5660	18554		3130				1787					0		4541	0	0				
120476																					144	14	553		228				167					0		0	0	0				
120542																					438	0	1573		158				977					0		0	0	0				
120609																					1974	18430	65542		3862				6217					0		32171	0	2888				
120953																					6	4324	11842		94				2569					0		4287	0	562				
121642																				35	18666	17811	176976	8882	18363				20299	355				0		84472	0	17365				
121651																					351	14633	20981		2205				3792					0		0	0	0				
121914																					686	3214	18461		3887				950					0		9724	0	0				
122153																					203	1026	1712		112				155					0		0	216	0				
122546																					216	0	2367		89				389					0		1673	0	0				
122854																					31606	80171	461499	15577	61237				49421	16672				0		179942	0	59122				
123075																					282	1130	2184		573				199					0		0	0	0				
123374																					71	0	463		101				291					0		0	0	0				
124344																					1593	1038	17864		3666				1884					0		9550	0	133				
124830																					73	725	6616		637				951					0		2469	440	1321				
125154																					1931	0	19542	2244	4748				3268					0		6684	0	2911				
125855																					2838	0	10484		1693				5953					0		0	0	0				
125873																					218	986	6246		143				472					0		2737	0	1690				
126012																					482	5601	29460		14518				1223					0		6313	0	1323				
126049																					600	0	3414		197				798					0		1819	0	0				
126375																					108	291	9803		493				529					0		8382	0	0				
126553																					5335	0	20221	715	4482				809	1281		918		0		9595	0	0				
126834																					0	15766	21784		694				5324					0		0	0	0				
127055																					867	0	2016		766				383					0		0	0	0				
127224																					298	5370	13389		607				825					0		4566	0	1723				
128258																					0	0	1416		11				605					0		800	0	0				
128904																					130795	328101	1002793	180630	333853				50206					0		150223	0	9615				
129349																					272	0	9378		122				1083					0		7901	0	0				
129358																					246	17	2489		1048				464					0		714	0	0				
129479																					978	6650	26361		1115				3286					0		14332	0	0				
129732																				0	40387	87475	326112	0	94940	0	0	0	21718	49191	0	0	0	0	0	81592	0	0				
129853																					372	281	5574		385				2669					0		1282	0	585				
129910																					2575	3110	14694		1204				1848					0		2992	0	2965				
130345																					3311	0	14088	573	896				2137		308			0		7744	0	0				
130541																					26677	41187	320973	7233	77219	19317			30084					0		92106	20665	33035	Indirect Loans			
130813																					1336	1983	19455		1011				1192					0		13933	0	0	Non post DDA			
131436																				0	679	4571	15507	413	673	0	0	0	1783	0	0	0	0	0	0	7801	0	0				
131717																				0	405	0	779	0	45	0	0	0	329	0	0	0	0	0	0	0	0	0				
131940																					757	1117	4945		192				425					0		2454	0	0				
132107																					1730	8567	51567		17101				4287					0		18416	0	1466				
132451																					336	370	1513		106				701					0		0	0	0				
132778																					608	317	2412		140				188					0		581	0	578				
132938																					68	1883	4987		230				672					0		2134	0	0				
133579																				0	720	4040	20736	446	3988	950	1474	0	1337	0	0	0	0	0	0	7060	1263	2328	INVESTMENT TAX CREDITS	DIRECTORS DEFERRED COMPENSATION		
133850																					6482	36276	84130		5746				9091					0		20051	0	6484				
133971																					1800	12102	48877		2491				2571					0		28143	0	1770				
134156																					238	0	2692		570				1884					0		0	0	0				
134437																				0	912	17256	48467	0	3936	1396	0	0	7085	0	0	0	0	0	0	17820	0	1458	Delayed Payments for Agency Security Investments			
134455																					1925	0	6008		133				1862					0		1460	0	628				
134848																					213	2971	10241		60				1348					0		5649	0	0				
135836																					1396	0	2116		404				316					0		0	0	0				
135854																					667	0	4351		353				1573					0		1758	0	0				
136048																					749	1654	6315		232				1518					0		2162	0	0				
136338																					2482	6922	11510		747				1359					0		0	0	0				
136459																					157	666	3438		90				615					0		1910	0	0				
136655																					624	79	3656		131				695					0		2127	0	0				
137205																					6867	16695	58766		9469				6651					0		15080	0	4004				
137447																					548	9131	23316		182				3426					0		10029	0	0				
137456																					325	0	3874		346				679					0		2524	0	0				
137559																					28	368	1661		11				1254					0		0	0	0				
137643																					419	1800	5481		89				1657					0		1516	0	0				
137652																				0	2835	0	30295	0	26091	0	0	0	1369	0	0	15119	0	0	0	0	0	0				
137915																					336785	0	468790		93823				38182			18656		0		0	0	0				
138051																					0	0	1982		14				1968					0		0	0	0				
138257																					46	0	2055		570				415					0		1024	0	0				
138556																					192	2195	5339		167				398					0		1524	863	0				
139133																					718	1740	8657	318	318				865					0		5016	0	0				
139478																					3048	623	24506		939				1851					0		10016	0	8029				
139553																					1718	17942	29589		5693				4236					0		0	0	0				
139656																				0	46722	53208	254243	4160	13398	0	0	0	18497	0	0	0	0	0	0	114325	0	8093				
139740																					18350	39005	151349		38890				10786	31480				0		20824	16061	7433				
139843																					10493	9293	71521		16024				14603	8439				0		17382	0	3726				
140157																					1625	2647	11228		618				5948					0		390	0	0				
140362																				0	12457	21620	102772	0	28203	11606	0	0	6931	0	0	0	0	0	0	33561	0	0	SWAP mark to market			
140634																					64	0	1555		784				673					0		34	0	0				
141211																					1947	6152	24862		657				1839					0		8564	0	5703				
141350																					182	0	2141		362				1541					0		56	0	0				
141556																					4894	17994	28809	1495	2389	610			3532					0		0	0	0	INSURANCE RECEIVABLE			
141677																					29	0	2645		97				138					0		2381	0	0				
141958																					298	3270	4723		190				814					0		151	0	0				
142049																					275	717	2341		215				1134					0		0	0	0				
142179																					212	978	2936		1246				500					0		0	0	0				
142955																					1751	6158	14721		1351				2401					0		3060	0	0				
143372																					282	0	2441		1047				870					0		242	0	0				
143662																					41968	141152	737858	41173	139278				85761					0		318436	1682	9581	Income Tax Receivable			
143859																					1255	0	12750		1295				3689					0		6511	0	0				
143952																					1927	0	4535		1019				1589					0		0	0	0				
144034																					1096	2059	10823		411				713					0		6544	0	0				
144052																					611	4259	9140		526				3681					0		63	0	0				
144155																					575	0	2254	245	474				1205			174		0		0	0	0				
144678																					3608	6271	29123		1017				1471					0		13979	0	2777				
144856																					3809	0	5719		847				1063					0		0	0	0				
144913																					437	3091	5661		446				1687					0		0	0	0				
145059																					444	996	6705		1556				1030					0		2679	0	0				
145545																					1676	7544	31247		2122				3209					0		15582	0	1114				
145554																					508	702	5827		426				498					0		3693	0	0				
145741																					277	1894	4732		95				2466					0		0	0	0				
145844																					5112	501	29164		15285				4021					0		4245	0	0				
146056																					172	761	2031		45				503					0		550	0	0				
146663																					0	40979	85976		14143				7946					0		22908	0	0				
146672																					411143	19526	1467973		602894				62814			154811		0		305822	0	65774				
147651																					58	200	848		39				551					0		0	0	0				
147679																					1870	267	12094		724				770					0		8463	0	0				
147857																				0	1539	0	10030	318	2440	0	0	0	3387	0	0	0	0	0	0	2664	0	0				
147923																					373	1318	10646		1088				692					0		7175	0	0				
148171																					4801	0	12975		1854				1075					0		4830	0	415				
148238																					670	1633	9468		299				1197					0		3121	2548	0				
148340																					1371	164	3682		197				706					0		1244	0	0				
148470																					272	2419	11170		772				613					0		5662	0	1432				
148715																					998	792	2668		461				417					0		0	0	0				
148920																					202	137	804		14				451					0		0	0	0				
