"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	
6329																																																																																																					0	0	0	0	0	0	0	0	0	8342	26966	19	0	0	0	944	0	243	157	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1105	0	1257	0	28	0	0	0			0	0	0	100	195	0	0	0	83	380	309	0	0	903	21	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21134	0	5666	2365	19	321	0	0	0	0	0	0	0	0	0	0	0	0				
7009																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
7045																																																																																																					0	0	0							1059	1468	0	0	0	0	61	0	0	0	0	644	0	0	0	0	0	0				34	0	0	551	0	41	0	0	0	0	0	0	0	0	0	0	295	0	552	0	0	0	0	0						0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	39	0	69	35	0	10	0	0	0	0	0	0	0	0	0	0	0	0				
7072																																																																																																					0	0	0							854	1627	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		854	0	1580	301	30	0								0	17	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
7456																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
7634																																																																																																					0	0	0							154	215	0	0	9	0	6	0	19	0	0	0	0	0	0	0	0	0				0	0	0	9	0	0	0	0	0	0	0	0	0	0	0		106	0	115	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															20	0	0	65	0	29																
8462																																																																																																					0	0	0							0	326	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				46	0	0	0	0	0	0	0	0	0	0	0		0	0																															106	0	0	92	0	0																
8631																																																																																																					0	0	0							118	205	0				9	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		118	0	189	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															7	0	0	0	0	0																
9357																																																																																																					0	0	0							955	1718	30	0	0	0	1717	30	364	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	591	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	1	0	0																
9553																																																																																																					0	0	0							0	287	25	0	36	0	193	25	0	18	0	0	0	0	0	0	0	0				0	0	0	53	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															19	0	0	4	0	0																
9807																																																																																																					0	0	0	0	0	0	0	0	0	4747	2126	0	0	0	0	52	0	104	0	0	0	0	0	0	0	0	0	0	0	0	153	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	1415	0	1426	0	104	0	0	0			0	0	0	0	0	0	0	362	0	0	391	0	0	268	2568	0	0	0	0	0	0	0	0	104	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
9955																																																																																																					0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
10250																																																																																																					0	0	0							359	20	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	80	0	7	0	0	0	0	0	0	0	0	0	0	0		359	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															3	0	0	1	0	0																
10849																																																																																																					0	0	0							0	3	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	3	0	0																
11145																																																																																																					0	0	0	0	0	0	0	0	0	359	1647	0	0	0	0	37	0	9	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	946	0	0	0	0	0			0	0	0	0	0	0	0	0	0	304	106	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	8	42	0	25	0	0	0	0	0	0	0	0	0	0	0	0				
11640																																																																																																					0	0	0							2305	349	0	0	0	0	21	0	0	0	0	1811	0	0	0	0	0	103				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	494	263	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															19	0	0	46	0	0																
11837																																																																																																					0	0	0							0	81	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	81	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
12030																																																																																																					0	0	0							0	2811	0	0	153	0	575	0	0	35	0	0	0	0	0	0	0	0				0	0	0	153	0	0	0	0	0	6	0	0	0	0	0		0	0	994	0	0	0								0	0	0	0	0	0	464	57	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															221	0	0	306	0	0																
12142																																																																																																					0	0	0							2	772	95	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0				0	0	0	79	0	0	0	0	0	0	0	0	0	0	0		0	0	400	95	0	0								0	0	0	0	0	0	0	99	0	0	0	0				131	0	0	0	0	0	0	0	0	0	0	0		0	0																															63	0	2	0	0	0																
12311	0	0	0	34290	283	242618	144	0	23	592168	585079	162664	2029	1116	0	1565	167	28148	0	0	0	0	0	0	0	0	0	0	0	8902	0	6564	12	0	9798	6727	2230	0	0	2044	286			0	0	0	51697	6854	13983	13010	4639	83587	116677	104582	91648	14907	3319	64467	98798	101263	0	0	0	0	398	0	25865	0	0	0	1693	196	635	0	0	0	104032	8525	3685	27321	3337	1648	0	0	0	0	0	0	0	0	0							0	0	0																			0	0	3534	953	0	23380							64471	16429	75515														83674	2813	253255	124358	2931	286								4501	804	286	76	104	241	4680	19255	0	0	42811	89546	10919	4443	15874																0	0	0	0	0	0	0	0	19464	0	0	4706	0	0	17043										0	0	0																									
12647																																																																																																					0	0	0							1252	176	0	0	0	0	28	0	26	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0		244	0	117	0	0	0								0	0	0	0	0	78	0	29	0	0	19	885				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
12946																																																																																																					0	0	0							9811	12430	493	230	145	0	1972	33	2232	163	0	94	0	0	0	12005	436	66				0	0	0	145	0	230	0	0	0	425	56	0	0	0	0		2859	86	3768	73	0	0								0	0	0	0	0	0	5658	0	0	295	828	3225				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															150	5	135	149	31	122																
13103																																																																																																					0	0	0	0	0	0	0	0	0	14352	2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	2198	4	953	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	338	0	0	11980	0	0	0	0	0	0	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	95	20	0	6	0	0	0	0	0	0	0	0	0	0	0	0				
13251																																																																																																					0	0	0							846	46	0				0	0	71	0	0	0	0	0	0	0	0	0				0	0	0	46	0	84	0	0	0	0	0	0	0	0	0		531	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	160				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
13457																																																																																																					0	0	0							0	0	495	0	0	495	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	495	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
14155																																																																																																					0	0	0							168	558	56	0	0	0	104	17	0	0	0	168	0	0	0	0	0	0				80	0	0	0	9	0	0	0	0	0	0	0	0	0	0		0	0	95	0	0	0								186	0	0	0	0	0	0	0	0	0	0	0				9	0	0	0	0	0	0	0	0	0	0	0		0	0																															62	30	0	31	0	0																
14650																																																																																																					0	0	0							60	336	93				21	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		60	0	19	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															91	9	0	205	84	0																
14753																																																																																																					0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
14865																																																																																																					0	0	0							3386	272	27	834	0	0	0	23	84	0	0	0	0	0	0	0	0	0				0	0	0	0	0	1093	0	0	0	9	0	0	0	0	0		154	0	39	0	102	0								0	0	0	0	0	520	122	0	0	0	1535	0				0	0	1535	0	0	337	0	0	303	0	0	0		0	0																															0	4	0	0	0	0																
14977																																																																																																					0	0	0							0	1793	0	0	0	0	0	0	0	1301	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	90	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
16551																																																																																																					0	0	0							515	1167	262	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0				129	0	0	326	0	0	0	0	0	0	0	0	0	0	0		258	0	566	0	7	0								0	103	0	141	0	65	0	0	110	0	29	163				0	0	277	0	0	0	0	0	0	0	0	0		0	0																															4	11	0	26	0	0																
17110																																																																																																					0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
17147																																																																																																					0	0	0	0	0	0	0	0	0	53102	37895	89	0	0	0	4922	12	14737	0	0	61	0	0	1298	0	0	0	0	0	0	3903	38	2529	0	0	0	0	0	0	0	0	0	0	0	0	0	20244	5	17977	39	106	0	0	0			0	0	0	0	0	0	0	424	300	3530	6516	0	0	3125	10277	0	0	0	1268	0	0	583	0	3104	513	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527	0	0	414	0	102	106	0	0	0	0	0	0	0	0	0	0	0				
17259																																																																																																					0	0	0							0	266	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	231	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	35	0	0																
17950																																																																																																					0	0	0							1075	733	0	118	0	0	7	0	49	208	0	878	0	0	0	0	0	0				0	0	0	0	0	118	0	0	0	0	0	0	0	0	0		14	0	38	0	0	0								0	0	0	0	0	0	427	0	0	0	0	0				0	0	865	124	0	996	105	0	897	0	0	0		0	0																															3	0	0	50	0	16																
17978																																																																																																					0	0	0							0	751	144	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	644	139	0	0								0	0	0	2	0	0	20	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	8	3	0																
18050																																																																																																					0	0	0							675	2573	14	0	0	0	89	0	0	485	0	236	0	0	0	0	0	0				0	0	0	15	0	0	0	0	0	0	0	0	0	0	0		278	0	1392	14	0	0								0	363	0	0	0	13	0	0	0	0	148	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															81	0	0	148	0	0																
18827																																																																																																					0	0	0							2332	6377	250	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0				73	0	161	21	0	0	0	0	0	0	0	0	0	0	0		2148	0	5845	250	0	0								0	0	0	0	0	0	72	0	0	0	23	0				0	0	7506	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	46	0	0																
18836																																																																																																					0	0	0							525	1444	32				62	0	84	0	0	220	0	0	0	0	0	0				70	0	0	13	0	0	0	0	0	0	0	0	0	0	0		221	0	464	30	133	0								0	428	0	0	0	0	51	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															26	0	0	197	2	0																
18854																																																																																																					0	0	0	0	0	0	0	0	0	41243	315	9856	0	0	0	58	9776	41109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	80	0	0	0	0			0	0	0	0	0	0	0	0	0	134	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
19356																																																																																																					0	0	0							86	535	164				199	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		77	0	214	142	0	0								0	0	0	0	0	0	0	0	0	0	9	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															107	22	0	15	0	0																
19936																																																																																																					0	0	0							406	76	0	0	0	0	8	0	50	0	0	0	0	0	0	0	0	0				0	0	0	7	0	8	0	0	0	0	0	0	0	0	0		139	42	16	0	0	0								0	0	0	0	0	0	0	0	0	0	130	0				0	0	87	0	0	0	0	0	0	0	0	0		0	0																															2	0	11	43	0	26																
19972																																																																																																					0	0	0							1651	110	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1586	65	110	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
20053																																																																																																					0	0	0							1244	83	0				67	0	239	0	0	0	0	0	0	0	0	0				16	0	0	0	0	52	0	0	0	0	0	0	0	0	0		190	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	761	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	2	0	0	0																
20633																																																																																																					0	0	0							754	415	107	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		215	53	282	52	0	0								0	0	0	0	254	0	0	0	55	0	203	0				55	0	93	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	5	0	27																
20857																																																																																																					0	0	0							883	1056	0	0	1030	0	15	0	0	0	0	830	0	0	0	0	0	0				0	0	0	1030	0	0	0	0	0	0	0	0	0	0	0		47	0	9	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															2	0	6	0	0	0																
21256																																																																																																					0	325	197							215	115	325				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18	0	67	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	48	0	0																
21359																																																																																																					0	0	0							150	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0				0	0	0	0	255	150	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
21658																																																																																																					0	0	0							229	771	0	0	0	0	54	0	18	510	0	73	0	0	0	0	0	0				19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	141	0	9	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	15	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
22048																																																																																																					0	0	0							1545	247	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0				0	0	11	0	0	0	0	0	0	0	0	0	0	0	0		275	325	0	0	0	0								0	0	0	0	432	72	0	164	0	0	299	0				106	0	495	0	0	0	0	0	0	0	0	0		0	0																															68	0	36	15	0	11																
22543																																																																																																					0	0	0							787	193	0	0	0	0	4	0	231	0	0	0	0	0	0	0	0	0				74	0	0	6	0	0	0	0	0	0	0	0	0	0	0		511	0	73	0	0	0								0	0	0	0	0	45	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															36	0	0	0	0	0																
22552																																																																																																					0	0	0							0	138	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	42	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	56	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															40	0	0	0	0	0																
22730																																																																																																					0	0	0							15	456	34				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		15	0	134	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	322	34	0																
23456																																																																																																					0	0	0							1163	1992	0	0	0	0	188	0	120	0	0	0	0	0	0	0	0	0				0	0	0	21	0	0	0	0	0	2	0	0	0	0	0		137	0	32	0	453	0								618	0	0	0	0	0	263	225	0	0	311	595				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															17	0	0	173	0	0																
23504																																																																																																					0	0	0	0	0	0	0	0	0	23320	35009	0	0	0	0	6764	0	15624	0	0	0	3793	0	0	0	0	0	0	0	0	963	0	205	0	0	0	1501	0	4165	0	0	0	0	0	0	0	2669	0	2120	0	0	0	0	0			0	0	0	0	650	0	0	0	657	11079	9638	0	0	3931	15	0	0	0	0	0	898	0	0	1468	0	0	934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	219	0	0	898	0	0	0	0	0	0	0	0	0				
23643																																																																																																					0	0	0							1099	2706	426				755	407	893	0	0	0	0	0	0	0	0	0				0	0	0	100	0	0	0	0	0	0	0	0	0	0	0		122	0	996	0	15	0								0	0	0	0	0	0	612	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															49	0	53	179	19	31																
23755																																																																																																					0	0	0							1699	481	0				0	0	0	0	0	0	0	0	0	0	0	0				421	0	150	0	0	0	0	0	0	0	0	0	0	0	0		348	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	1113	0				0	0	1201	0	0	0	0	0	0	0	0	0		0	0																															55	0	88	5	0	0																
24006																																																																																																					0	0	0							5654	629	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0				130	0	61	0	0	0	0	0	0	0	0	0	0	0	0		704	0	456	0	0	0								0	0	0	0	0	1620	0	0	0	0	0	3269				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	13	0	0																
24378																																																																																																					0	0	0							4	309	51				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	4	279	39	30	12								0	0	0	0	0	0	0	0	0	0	0	0				77	2	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
24659																																																																																																					0	0	0							953	51	0	13	0	0	0	0	57	0	0	0	0	0	0	0	0	0				0	0	0	0	0	13	0	0	0	0	0	0	0	0	0		158	0	0	0	0	0								0	0	0	0	0	0	51	0	0	0	0	722				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	3																
24949																																																																																																					0	0	0							0	103	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	31	0	38	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	0	0	0																
25357																																																																																																					0	0	0							6341	10421	454	0	1824	0	361	56	54	3448	0	2628	0	0	0	0	0	0				0	0	0	1824	0	100	0	0	0	0	0	0	0	0	0		2435	0	409	315	0	0								0	0	0	0	974	0	318	3659	0	0	74	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															289	37	76	113	46	0																
25647																																																																																																					0	0	0	0	0	0	0	0	0	391	4600	4254	0	0	0	0	131	0	0	0	0	228	0	0	0	0	0	0	0	0	452	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1080	271	0	0	0	0			0	0	0	0	0	0	0	0	0	2231	588	3322	391	391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	32	0	0	0	0	0	0	0	0	0	0	0	0	0				
26765																																																																																																					0	0	0							19511	6519	1765	0	0	0	2474	0	2673	0	0	1875	0	0	0	0	0	0				448	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1380	0	3144	1765	0	0								0	277	0	0	0	0	0	0	0	0	4649	8934				198	25	10129	1557	0	484	1168	0	363	0	0	0		0	0																															0	0	0	176	0	0																
27070																																																																																																					0	0	0							972	343	0	0	0	0	0	0	437	0	0	0	0	0	0	0	0	0				3	0	0	0	0	0	0	0	0	0	0	0	0	0	0		535	0	112	0	0	0								0	71	0	0	0	0	157	0	0	0	0	0				0	0	437	0	0	430	0	0	430	0	0	0		0	0																															0	0	0	0	0	0																
27548																																																																																																					0	0	0							4128	1004	0	0	0	0	0	0	1313	0	0	0	0	0	0	0	0	0				23	0	0	0	0	0	0	0	0	0	0	0	0	0	0		530	33	642	0	37	0								0	0	0	0	0	0	0	0	0	0	2099	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															301	0	120	1	0	33																
27614																																																																																																					0	0	0							132	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		122	0	92	0	0	0								0	0	0	0	0	10	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0		0	0																															0	0	0	27	0	0																
27847																																																																																																					0	0	0							3114	2557	6	24	24	0	587	0	300	188	0	737	105	0	0	0	0	0				0	0	0	66	0	24	0	0	0	0	0	0	0	0	0		1002	41	765	0	0	0								0	52	0	0	0	38	506	0	0	0	917	0				369	0	853	0	0	0	0	0	0	0	0	0		0	0																															96	5	25	192	1	30																
