"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
113441																				3348	9899	39034		3498				4064					0	11033	4028	3164				
113601																				1006	3819	11016		1903				4288					0	0	0	0				
113740																				3447	6188	41536	823	1841				4354	1016				0	25706	0	0				
114149																				4016	3376	16020		176				880					0	6824	0	748				
114260																			0	9155	58863	100552	3972	9710	2788	0	0	22824	0	0	0	0	0	0	0	0	Reserve for taxes			
114457																				383	0	4173		576				3214					0	0	0	0				
114774																				292	0	884		410				182					0	0	0	0				
114840																				2398	4096	17130		1585				2101					0	3652	629	2669				
114859																				843	0	1694		165				686					0	0	0	0				
115146																				1153	0	2927		11				1763					0	0	0	0				
115575																				2927	6671	32593		4333				3072					0	12642	361	2587				
116358																				322	0	1173		14				435					0	402	0	0				
116554																				38	0	1694		1432				224					0	0	0	0				
116741																				332	425	3305		123				2425					0	0	0	0				
117038																			0	510	323	7998	307	1035	0	0	0	1580	699	0	0	0	0	0	4550	0				
117074																				485	986	13842		508				1395					0	10468	0	0				
117458																				25397	4313	48201		7377				11114					0	0	0	0				
117775																			251	124	2066	3449	214	501	0	0	0	758	0	0	0	0	0	0	0	0				
118156																				2066	3699	43827		2634				6416					0	29012	0	0				
118660																				1363	46	2709		410				890					0	0	0	0				
118736																				992	3613	14403		575				1959					0	7264	0	0				
119153																				623	0	2117	19	66				1428					0	0	0	0				
119779																				3725	1378	41942	835	3787				4728					0	23956	0	4368				
119872																				2062	7671	17605		1100				2130					0	4642	0	0				
120476																				206	25	518		92				195					0	0	0	0				
120542																				871	0	2552		356				1325					0	0	0	0				
120609																				5658	17833	81820		15596				7279					0	32521	0	2933				
120953																				6	5037	13223		85				3120					0	4400	0	575				
121642																				29441	26235	208526	10994	19504				29125	165				0	87113	0	17108				
121651																				281	16215	22102		882				4724					0	0	0	0				
121914																				1481	3110	17318		1871				1069					0	9787	0	0				
122153																				203	984	1722		118				198					0	0	219	0				
122546																				404	0	2734		61				549					0	1720	0	0				
122854																				35733	104986	508302	19916	64823				58780					0	190764	0	53216				
123075																				307	1112	2259		660				180					0	0	0	0				
123374																				74	0	548		136				338					0	0	0	0				
124344																				3641	1803	21230		3435				2408					0	9807	0	136				
124830																				162	791	7110		502				1245					0	2547	528	1335				
125154																				1428	0	19583	2152	4700				3641					0	6849	0	2965				
125855																				2952	0	15444		1754				10738					0	0	0	0				
125873																				1274	1038	7566		172				541					0	4541	0	0				
126012																				2100	6429	28684		10879				1313					0	6626	0	1337				
126049																				613	0	3563		259				818					0	1873	0	0				
126375																				861	306	11019		704				583					0	8565	0	0				
126553																				9245	0	23503	782	3117				1300	262		170		0	9841	0	0				
126834																				0	17561	23770		765				5444					0	0	0	0				
127055																				871	0	2619		1293				455					0	0	0	0				
127224																				686	5774	15217		815				893					0	5300	0	1749				
128258																				0	0	1633		31				769					0	833	0	0				
128904																				267235	406444	1270208	156426	370610				62219					0	153850	0	9850				
129349																				277	0	9756		159				1205					0	8115	0	0				
129358																				570	40	2918		837				727					0	744	0	0				
129479																				2299	5641	28738		2164				4156					0	14478	0	0				
129732																			0	51013	87829	395859	0	120905	31288	0	0	39844	47488	0	0	0	0	93846	0	2422	A/R - Due from Broker/Counterparty			
129853																				437	297	6297		302				3355					0	1311	0	595				
129910																				2892	3096	15784		1420				2278					0	3064	0	3034				
130345																				3369	0	14900		1301				2250					0	7980	0	0				
130541																				34509	44995	337643	7615	70687				37838					0	94780	21011	33823				
131436																			0	865	5227	19782	811	1140	0	0	0	2510	0	0	0	0	0	10040	0	0				
131717																			0	226	0	633	0	73	0	0	0	334	0	0	0	0	0	0	0	0				
131940																				1279	1011	5538		206				510					0	2532	0	0				
132107																				5710	9446	62316		20977				5980					0	18742	0	1461				
132451																				629	369	1801		101				702					0	0	0	0				
132778																				608	364	3246		902				188					0	595	0	589				
132938																				176	2119	5412		200				729					0	2188	0	0				
133579																				2356	4039	24116	576	4165	1632			2695					0	7357	1246	2258	DEFERRED DIRECTORS COMPENSATION			
133850																				6113	41327	95588		4340				10953					0	26273	0	6582				
133971																				2025	12857	59061		10750				2814					0	28816	0	1799				
134156																				248	0	3207		628				2331					0	0	0	0				
134437																				1221	19632	58925		4162				8269					0	24154	0	1487	Delayed principal from Agency security investments			
134455																				1952	0	7178		111				2256					0	2219	0	640				
134848																				213	3019	10742		46				1660					0	5804	0	0				
135836																				1423	0	2348		346				579					0	0	0	0				
135854																				1145	0	6059		689				2432					0	1793	0	0				
136048																				583	1693	6536		230				2009					0	2021	0	0				
136338																				2491	7083	11566		479				1513					0	0	0	0				
136655																				805	87	4046		143				825					0	2186	0	0				
137205																				3127	18046	64715		16311				8409					0	15024	0	3798				
137447																				885	10764	26090		157				3970					0	10314	0	0				
137456																				398	0	4269		324				959					0	2588	0	0				
137559																				28	284	2030		34				1684					0	0	0	0				
137643																				837	1880	6454		144				2033					0	1560	0	0				
137652																			0	8271	0	26755	5403	15380	0	0	0	3104	0	0	4338	0	0	0	0	0				
137915																				354123	0	530164	67654	132708				43333			39353		0	0	0	0				
138051																				0	0	2855		27				2828					0	0	0	0				
138257																				46	0	2265		676				491					0	1052	0	0				
138556																				464	2037	5630		196				486					0	1561	886	0				
139133																				778	1915	9421	290	290				1233					0	5205	0	0				
139478																				5143	623	27591		1215				2169					0	10243	0	8198				
139553																				3411	17795	29136		2006				5924					0	0	0	0				
139656																			0	51210	50053	267192	6150	18063	0	7816	0	23621	0	0	0	0	0	115991	0	8254		Federal Income Tax		
139740																				26691	42305	172807		46624				13598	37366				0	19877	16415	7297				
139843																				11732	14326	90848	4128	15841				22544	8150				0	22631	0	3774				
140157																				2410	1854	13243		673				7924					0	382	0	0				
140362																			0	9770	23947	110056	8	30448	13027	0	0	11360	0	0	0	0	0	34531	0	0	SWAP market to market			
140634																				78	0	1646		726				800					0	42	0	0				
141211																				5245	6489	32666		877				2303					0	11947	0	5805				
141350																				273	0	3853		780				2800					0	0	0	0				
141556		5576	27286	46163	1909	4040				9261					0	0	0	0		5576																				
141677																				40	0	2821		77				263					0	2441	0	0				
141958																				165	3487	5410		533				984					0	241	0	0				
142049																				432	2783	4658		169				1274					0	0	0	0				
142179																				225	1066	3171		1402				478					0	0	0	0				
142955																				1658	4956	13907		1513				2510					0	3270	0	0				
143372																				513	0	2871		930				1120					0	308	0	0				
143662																				173516	480682	1730821		238911				189868			62948		0	594475	11894	41475				
143859																				1104	0	14175		1157				4475					0	7439	0	0				
143952																				2020	3484	7785		337				1944					0	0	0	0				
144034																				630	2613	11418		550				916					0	6709	0	0				
144052																				637	3471	9279		615				4492					0	64	0	0				
144155																				2363	0	4762	288	985				1414			175		0	0	0	0				
144678																				3027	6886	30459		1258				2121					0	14350	0	2817				
144856																				3996	0	6343		1097				1250					0	0	0	0				
144913																				1012	3406	6632		511				1703					0	0	0	0				
145059																				213	1282	6062		863				975					0	2729	0	0				
145545																				2428	8550	36411		2196				3724					0	16910	0	2603				
145554																				520	685	6077		336				739					0	3797	0	0				
145741																				272	1668	5068		157				2971					0	0	0	0				
145844																				5719	8767	31337		7719				4782					0	4350	0	0				
146056																				195	685	2262		453				929					0	0	0	0				
146663																				6966	39445	90698		13320				7560					0	23407	0	0				
147651																				95	202	1233		181				755					0	0	0	0				
147679																				3525	383	14751		922				1244					0	8677	0	0				
147857																			0	2130	0	9169	287	317	0	0	0	3992	0	0	0	0	0	2730	0	0				
147923																				494	1358	11316		1066				1031					0	7367	0	0				
148171																				3865	0	12697		1970				1467					0	4970	0	425				
148238																				963	1547	10771		403				2046					0	2674	3138	0				
148340																				1615	126	4068		190				862					0	1275	0	0				
148470																				1792	2707	13583		990				837					0	5823	0	1434				
148715																				214	1096	2471		622				539					0	0	0	0				
148920																				211	97	878		8				562					0	0	0	0				
149150																				1074	1208	3367		269				816					0	0	0	0				
150035																				5617	32708	88725	3195	6670	2050			5860					0	34607	0	3263	Other Investment - CRA related			
150044																				4930	2651	34439		2723				2888					0	15465	0	5782				
150727																				2788	14728	49339		2989				6767					0	20542	0	1525				
151546																				312	1036	2270		9				913					0	0	0	0				
151957																				11676	6912	30773		2151				10034					0	0	0	0				
152057																				468	1118	6181		357				898					0	3340	0	0				
152253																				281	0	1989		125				1583					0	0	0	0				
152440																				422	0	2206		55				1729					0	0	0	0				
153054																				1539	0	14660		590				2011					0	10520	0	0				
153353																				9376	15030	63184		6178				9252					612	17700	0	5036	Federated Investors - posted Debits			
154154																				3798	0	37730		1288				6627					0	24335	0	1682				
154770																				6410	8002	40732		1421				4975					0	17878	2046	0				
155759																				0	0	1559		64				1495					0	0	0	0				
156457																				191	0	794		0				603					0	0	0	0				
156970																				99	407	4097	194	279				658					0	2654	0	0				
157155																				564	948	4587		177				545					0	2353	0	0				
157379																				181	130	858		149				398					0	0	0	0				
157650																				504	0	1993	123	272	149			414					0	803	0	0	LETTERS OF CREDIT			
157744																				2544	0	13519		1753				3035					0	4550	0	1637				
157856																				132	0	400		114				154					0	0	0	0				
158376																				627	108	1579		576				268					0	0	0	0				
158741																				428	0	9864		4029				826					0	4581	0	0				
159636																				5466	54119	167775		35456		23874		13514					0	50503	0	8717		Linqs + Annuities		
159645																				1693	1091	7331		3337				1210					0	0	0	0				
159953																				347	0	1572		46				1179					0	0	0	0				
