"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDB556	RCFDC010	RCFDFT33	RCFDFT34	RCFDFT35	RCFDHT80	RCFDK201	RCFDK202	RCFDK270	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONB556	RCONC010	RCONFT33	RCONFT34	RCONFT35	RCONHT80	RCONK201	RCONK202	RCONK270	TEXT3549	TEXT3550	TEXT3551	
118156																				2242	1872	42109		2028				6639					0	28393	0	935				
118660																				1363	18	2818		499				938					0	0	0	0				
118736																				553	2732	13370		1064				1677					0	7344	0	0				
119153																				627	0	2176	11	46				1503					0	0	0	0				
119779																				6017	1331	44432	1483	2978				5387					0	24307	0	4412				
119872																				3538	0	12332		1743				2368					0	4683	0	0				
120476																				325	92	776		148				211					0	0	0	0				
120542																				871	0	3552		1105				1576					0	0	0	0				
120609																				5850	14173	80033		15827				7739					0	34264	0	2180				
120953																				6	4189	12113		26				2849					0	4460	0	583				
121642																				20805	20411	197080	11145	18455				32106	80				0	87945	0	17358				
121651																				290	9972	15847		1534				4051					0	0	0	0				
121914																				1670	2620	17498		2081				1255					0	9872	0	0				
122153																				203	735	1527		145				223					0	0	221	0				
122546																				415	0	2741		98				488					0	1740	0	0				
122854																				20675	93720	473654	19291	48769				63438					0	191967	0	55085				
123075																				287	1181	1928		250				210					0	0	0	0				
123374																				76	0	500		47				377					0	0	0	0				
124344																				3328	1277	20638		3633				2315					0	9947	0	138				
124830																				162	477	7111		771				1198					0	2592	569	1342				
125154																				1103	0	19416	2352	4840				3534					0	6946	0	2993				
125855																				3030	0	18305		4430				10845					0	0	0	0				
125873																				1267	857	7450		168				548					0	4610	0	0				
126012																				731	5510	26937		11005				1574					0	6772	0	1345				
126049																				627	0	3556		203				825					0	1901	0	0				
126375																				861	246	11546		1157				621					0	8661	0	0				
126553																				10685	0	26002	900	3638				1668	189		318		0	10011	0	0				
126834																				0	13439	20221		316				6466					0	0	0	0				
127055																				781	0	2870		1652				437					0	0	0	0				
127224																				449	4890	14126		748				899					0	5378	0	1762				
128258																				0	0	1397		30				519					0	848	0	0				
128904																				236756	265178	1114511	187002	381555				65288					0	155764	0	9970				
129349																				277	0	9941		195				1240					0	8229	0	0				
129358																				432	49	2954		811				897					0	765	0	0				
129732																				45121	50896	346966		109474		40432		43728	38098				0	95304	0	2443	A/R - Due from Broker/Counterparty	A/R - Federal Income Tax		
129853																				150	101	6064		271				3615					0	1327	0	600				
129910																				2583	2714	14988		1172				2347					0	3103	0	3069				
130345																				3183	0	14522		1040				2197					0	8102	0	0				
130541																				53826	35107	259804	5886	94418				39998					0	15613	20842	0				
131436																				874	4141	19467	859	1382				2889					0	10181	0	0				
131717																				208	0	625		74				343					0	0	0	0				
131940																				1435	675	5419		196				540					0	2573	0	0				
132107																				5559	7276	63109		20825				9084					0	18908	0	1457				
132451																				381	273	1499		66				779					0	0	0	0				
132778																				608	332	2805		431				235					0	604	595	0				
132938																				90	1858	5008		197				645					0	2218	0	0				
133579																				2303	3288	22384	508	4356	1966			2095					0	6734	1255	2353	DEFERRED DIRECTORS COMP			
133850																				6389	30523	86506		5825				10980					0	26155	0	6634				
133971																				2025	10439	56557		10601				2507					0	29171	0	1814				
134156																				259	0	2861		876				1726					0	0	0	0				
134437																				1337	15001	54567		3997				8205					0	24526	0	1501				
134455																				1976	0	7059		636				1570					0	646	0	2231				
134848																				213	2591	10042		22				1328					0	5888	0	0				
135836																				1449	0	2522		466				607					0	0	0	0				
135854																				757	0	5354		411				2375					0	1811	0	0				
136048																				700	1362	5800		183				1508					0	2047	0	0				
136338																				2606	5447	10381		804				1524					0	0	0	0				
136655																				911	74	4253		183				869					0	2216	0	0				
137205																				2987	14526	63617		18075				8992					0	15209	0	3828				
137447																				885	7758	23250		140				4001					0	10466	0	0				
137456																				416	0	4243		325				881					0	2621	0	0				
137559																				28	278	1604		17				1281					0	0	0	0				
137643																				632	1206	4999		73				1505					0	1583	0	0				
137652																				7123	0	27342	5167	15508				4711			4976		0	0	0	0				
137915																				367062	0	531022	49679	121396				42564			45156		0	0	0	0				
138051																				0	0	2239		4				2235					0	0	0	0				
138257																				46	0	2425		716				596					0	1067	0	0				
138556																				471	1785	5573		222				613					0	1583	899	0				
139133																				788	1608	9182	220	227				1259					0	5300	0	0				
139478																				4813	548	27693		1263				2427					0	10356	0	8286				
139553																				1777	14386	25378		2204				7011					0	0	0	0				
139656																				52590	32132	272471		34977		15560		27079					0	117353	0	8340		Federal Inccome Tax		
139740																				26181	35122	159466		38755				15270	29318				0	20125	16601	7412				
139843																				11732	10566	88151	4911	13754				25272	6003				0	23028	0	3799				
140157																				1776	601	10730		1402				6574					0	377	0	0				
140362																				15807	7965	141863		68470				14577					0	35044	0	0				
140634																				78	0	1731		700				911					0	42	0	0				
141350																				259	0	4229		1232				2738					0	0	0	0				
141556		5816	25409	47708	2756	4854				11629					0	0	0	0		5816																				
141677																				43	0	2855		58				279					0	2475	0	0				
141958																				135	2735	4763		683				1023					0	187	0	0				
142049																				169	526	1981		141				1145					0	0	0	0				
142179																				225	951	3183		1524				483					0	0	0	0				
142955																				1658	5412	14985		1771				2660					0	3484	0	0				
143372																				332	0	2785		961				1171					0	321	0	0				
143662																				122808	372934	1673781		302401				193737	114763				0	628256	12082	41563				
143859																				1103	0	14002		1446				3903					0	7550	0	0				
143952																				2034	2709	6903		138				2022					0	0	0	0				
144034																				630	2060	11105		431				1180					0	6804	0	0				
144052																				653	2418	7274		523				3616					0	64	0	0				
144155																				328	0	4269	307	2433	1930			1508			174		0	0	0	0	Unposted Deposit Debit Transactions			
144678																				3189	6467	30455		1401				2015					0	14547	0	2836				
144856																				3827	0	6592		1367				1398					0	0	0	0				
144913																				352	2793	5581		643				1793					0	0	0	0				
145059																				175	971	5442		770				771					0	2755	0	0				
145545																				2437	6806	34490		1716				3773					0	17125	0	2633				
145554																				528	571	6053		289				813					0	3852	0	0				
145741																				143	1203	4349		409				2594					0	0	0	0				
145844																				5719	7022	27629		6395				4089					0	4404	0	0				
146056																				207	620	2198		412				959					0	0	0	0				
146663																				6967	34855	86492		13453				7531					0	23686	0	0				
147651																				99	159	1237		144				835					0	0	0	0				
147679																				3268	173	14652		1094				1322					0	8795	0	0				
147857																				2080	0	8649	181	539				3268					0	2762	0	0				
147923																				709	1370	11769		931				1269					0	7490	0	0				
148171																				3987	0	13188		1983				1746					0	5042	0	430				
148238																				964	1281	11714		645				2952					0	2693	3179	0				
148340																				1400	89	3992		242				968					0	1293	0	0				
148470																				2590	2707	14666		1123				909					0	5904	0	1433				
148715																				184	792	2267		517				774					0	0	0	0				
148920																				129	21	684		0				534					0	0	0	0				
149150																				873	929	2961		216				943					0	0	0	0				
150035																				3589	24477	77531	3145	8335	2050			6369			2099		0	31490	0	3271	Other Investment - CRA related			
150044																				4930	2265	34679		2741				3176					0	15724	0	5843				
150727																				2583	11259	47743		4366				7139					0	20859	0	1537				
151546																				312	724	1787		3				748					0	0	0	0				
151957																				10011	7401	28658		2944				8302					0	0	0	0				
152057																				470	858	6127		349				1032					0	3418	0	0				
152253																				282	0	2232		190				1760					0	0	0	0				
152440																				422	0	2005		102				1481					0	0	0	0				
153054																				4111	0	18056		1061				2221					0	10663	0	0				
153353																				7119	11628	59090		5269				8920					620	21339	0	4195				
154154																				2762	0	37608		1120				7179					129	24719	0	1699				
154770																				6450	7582	42991		2443				6408					0	18078	2030	0				
155759																				0	0	1539		210				1329					0	0	0	0				
156457																				3	0	596		63				530					0	0	0	0				
156970																				101	348	4162	290	389				630					0	2694	0	0				
157155																				589	702	4487		269				540					0	2387	0	0				
157379																				181	66	843		167				429					0	0	0	0				
157650																				415	0	1913	203	313	110			369					0	816	0	0	LETTERS OF CREDIT			
157744																				2589	0	12035		458				2728					0	4610	0	1650	Lender Risk Assessment			
157856																				134	0	450		144				172					0	0	0	0				
158376																				627	56	1490		514				293					0	0	0	0				
158741																				428	2641	9053		500				839					0	4645	0	0				
159636																				5515	45864	158263		30193		23499		16621					0	51249	0	8821		Linqs + Annuities		
159645																				1860	687	6318		2769				1002					0	0	0	0				
159953																				356	0	2046		19				1671					0	0	0	0				
159971																				1274	3474	52312		8236				2487					0	31877	0	4964				
160360																				1927	5743	20994		1925				2466					0	8933	0	0				
160454																				937	0	8406		382				1278					0	4235	0	1574				
160959																			97	3507	618	34438	741	1067				19545			223		0	0	0	9701				
161273																				2715	7928	50460		3186				5204					0	24293	0	7134				
161602																				31515	19678	104635		34524				18918					0	0	0	0				
162337																				1059	2304	33661		5461				5688					0	19149	0	0				
163343																				170	128	2443		199				719					0	1227	0	0				
163549																			296	2267	15651	74039	1669	9142				7228	2622			2252	0	33574	4016	2161				
163857																				3158	0	25729		720				5063					0	11859	0	4929				
164153																				237	0	2282		331				784					0	930	0	0				
164331																				293	1545	11760		1228				1415					0	7279	0	0				
164377																				398	181	9417		447				721					0	4938	0	2732				
