"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ27	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
73554					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Additional Capital									
73956					CONF							0	0	0	0	false		0	0												0	0	0	0	0												reclaimation of LLR excess							
74056					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
74140	372				CONF	297						0	0	0	0	false		0	0		243		178			983		229	469		0	0	0	0	0				Management Fees															
74403	357				CONF				196			0	0	0	0	false		0	0		101					369			304		0	0	0	0	0							Online Banking				Addtional Paid in Capital from Holding Company								
74449					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
75259					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
75446					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Off balance sheet credit exposures							
75455					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
75633	77528	0	0	0	CONF	-39663	10330	18222	27774	28801	29726	0	0	0	0	true	0	0	0	0	30262	0	0	47233	0	87288	0	0	0	29585	0	0	0	0	0	0	0	0	Net change in FV of Fair Value Option instruments	Rent on Operating Leases to others	Syndication underwriting fee income	Software Maintenance and Expense	Software Amortization	Contract Services					RIE Line 1: Letters of Credit 11,222					
75651					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
76153	5		8		CONF	4			23	4	5	0	0	0	0	false	4	0	0		6	4	10	3	4		4	2	15	2	0	0	0	0	0				Miscellanous			MISCELLANOUS	EXAMS & AUDITS	INS & BONDS										
76443					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
76854					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
77150					CONF							0	0	0	0	false		0	0					103							0	0	0	0	0																			
77253					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
77422					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
77851					CONF	1749	544		1929			0	0	0	0	false	0	0	0		772					801					0	0	0	0	0		943		National Product Fees & Income	Factoring Fees		Software Expense												
78157					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
78241					CONF							0	0	0	0	false		0	0												0	0	0	0	0																	0	0	
78559					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital infusion from Holding Company									
79042					CONF							0	0	0	0	false		0	0					212		123					0	0	0	0	0																			
79127					CONF							0	0	0	0	false		0	0												0	0	0	0	0															12/31/2019 Call Report 9045 s/b 9046				
79145					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
79257					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
79855					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
80150					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
80374					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Parent company cash contribution to bank for balance sheet strategy.									
80431					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
81175					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
82033					CONF							0	0	0	0	false		0	0												0	0	0	0	0				Loan Program Oversight Fees															
82257					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
82350					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
83151					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Adjustment for unfunded commitments							
83375					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
83638	3090	492			CONF	563	527		8205			0	0	0	0	false		0	0		2342		1077	3170							0	0	0	0	0				Income and Fees from related companies	Mortgage banking loan origination fees		Other outside service fees			Transfer of subsidiary shares from non-controlling interest									
83834					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
83852					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
83955					CONF							0	0	0	0	false		0	0												0	0	0	0	0												We have not made any provisions for CECL due to our large amount of recoveries in the second quarter.							
84046					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
84541					CONF							0	0	0	0	false		0	0												0	0	0	0	0										FA Grant Holding Company recieved, moved into Bank Capital						0			
85052					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Purchase stock of the Bank by the Holding Company									
85472					CONF	1162			2026			0	0	0	0	false		0	0		1862			3454		1226					0	0	0	0					Gain on Assets Under Management - Sale			Software Expense												
85931					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
86349					CONF							0	0	2731	0	false		0	0												0	0	0	0	0												Changes incident to business combination							
86675					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
87047					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
87234					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Infusion from Holding Company									
87476					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
87579					CONF		120					0	0	0	0	false		0	0		114			240			115	275			0	0	0	0	0					NOVO Deposit Program Fee														
88231					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
88259					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
88352	12			32	CONF							0	0	0	0	false	3	0	0		59	3	71	106	2		29	8	97	24	0	0	0	0	0	10		29																
88455					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
89032					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
89135					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
89854					CONF							2720	0	0	0	false		0	0												0	0	0	0	0										Capital Contribution									
89957					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Innvestment in Subsidiary				
90047					CONF							0	0	0	0	false		0	0												0	0	0	0	0															No effect  with Change				
90177					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
90328					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
90337					CONF				141	163		0	0	0	0	false		0	0	35	99		31	192		289					0	0	0	0	0				CDFI ERP GRANT	Hurrincane Ida Settlement		Banc Sharetaxes	Software & Subscriptions		Holding Co grant transferred to surplus									
90579					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
91615					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
91754	54			197	CONF	917			302	512		0	0	0	0	false	25	0	0	8	89	5	10	184	24	167	49	6	72	63	0	0	0	0	0		4	23	Data Processing Income			Holding Company Expense	Software Expense											
91950					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
92144					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
92676					CONF							0	0	0	0	false		0	0		143			244	193	256			121	172	0	0	0	0	0																			
92706					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
92902					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
93244					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
93543					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
93619	0	0	0	0	CONF	0	0	0	3880	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0				Fee paid to affiliates under service agreements												
94139					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
94522					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
94755					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Injection									
94858					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
95051					CONF				360			0	0	0	0	false		7	0					370				185			0	0	0	0	0					Miscellaneous Income	Card Participation Program Inc Maint/Non-Int Inc	Participation Program Income Maint/Operating Exp			Capital Injection					Prior Period Accounting Errors				
95677					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
96553					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
97055					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Capital Infusion					Prior Year Tax Adjustment per our accountant				
97279					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
97457					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
97804					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
97943					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
98351					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
98463					CONF							651	0	0	0	false		0	0												0	0	0	0	0										Net Stock Activity									
98717					CONF							0	0	0	0	false		0	0	0				112	0						0	0	0	0	0																			
99143					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
99376	701		161	28	CONF	82	-1616	6	-310	197	4051	0	0	0	0	false	53	0	0			1	38	2029	28		501	653	1	45	0	0	0	0	0		17	172	Other Management Fees	Other Fees	Interest-only asset income, net	Provision for unfunded commitments	Other Administrative	Other										
99442					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
99536					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Transfer of chargeoffs from pushdown account to reserve for loans related to preacquisition.							
99853					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
100236					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
100357					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
100562					CONF				3295			1199	0	0	0	false		0	0		803			1813		5287					0	0	0	0								Software			Equity incentive vesting									
100777					CONF							0	0	0	0	false		0	0												0	0	0	0	0															Coprehensive income adj. for adoption of FASB ASU 2018-02				
100843					CONF							0	0	0	0	false		0	0												0	0	0	0	0				8						CDFI Grant									
101037					CONF							0	0	-11	0	false		0	0												0	0	0	0	0												Unfunded Commitments							
101439					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
101671					CONF				349			0	0	0	0	false		0	0		115			630		461					0	0	0	0	0							software maintenance												
101738					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
101952					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
102333					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
102342					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
102557					CONF							0	0	0	0	false		0	0												0	0	0	0	0										Infusion from Holding Company to Bank									
102874	40		32		CONF				14	42	7	0	0	0	0	false	18	0	0			7		86	5	99	38	32	73	9	0	0	0	0	0	1		3				Item Processing	Other Loan Origination	Charitable Donation										
103134					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
104234					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
104542					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
104971					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
105026					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
105473					CONF							0	0	40	0	false		0	0												0	0	0	0	0												Reclass portion to reserve for off-balance sheet commitments							
105530					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
106359	359			258	CONF							0	0	0	0	false		0	0		166			697		1519					0	0	0	0	0				Marketing incentives			Professional services	Regulatory assessments											
106452					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
106676					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
107244	3897				CONF	2626	2064		11058			4835	0	0	0	false		12690	0		5506					4460					0	0	0	0					Asset Management fees	Unused commitment fees		Software Amortization			Share Based Compensation Expense and Stock Issuances					Adoption of ASU 2023-02				
107570					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
107758					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
108072					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
108269					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
108652					CONF							500	0	0	0	false		0	0												0	0	0	0											Capital Injection									
108746					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
108951					CONF							0	0	0	0	false		482	0												0	0	0	0	0										Capital Injection from Big Sioux Holding Company					Correcting equity securities to FMV				
109136					CONF							0	0	-71	0	false		0	0												0	0	0	0	0												CECL Adjustment							
109154					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
109453					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
109574					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
109659					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
110413	55	13	82	770	CONF	463	8074	5399	259	157	334	0	0	0	0	false	24	0	0		315	1	1	1741	136	213	212	2033	92	87	0	0	0	0	0	27		27	Custodial servicing fees	Prepaid Card Program Revenue	ICS One Way Sell	Travel and Education	Memberships and Dues	Ohio Financial Institutions Tax						Increase in liability for credit loss due to unfunded commitments				
110936					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
110945					CONF							32	0	0	0	true		0	0												0	0	0	0	0										Parent Holding Company Stock				The 15 listed in RIE-6b is the original allowance provision made for unrealized losses on off balance sheet items.	Prior Year Tax Adjustments				
110972					CONF							0	0	0	0	false		0	0												0	0	0	0	0												Adoption of CECL			Adoption of CECL				
111157					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
111205					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
111942					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
111979					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
112163					CONF				1640			0	0	0	0	false		0	0		251					1706			609		0	0	0	0								SOFTWARE SUPPORT												
112332					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
112510					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
112556					CONF							0	0	0	0	false		0	0												0	0	0	0	0																			
112837	1007974	0	0	0	CONF	326515	0	0	248074	165600	0	37	0	-6565	0	false	0	-25029	0	0	0	0	0	261448	0	1145001	0	0	0	0	654	159	0	0	0	0	0	0	SERVICE CHARGES AND CUSTOMER RELATED FEES			SOFTWARE EXPENSE	PROFESSIONAL SERVICES		Adjustment of Parent's equity investment		Foreign currency translation adjustments			Effect of adoption of elimination of troubled debt restructurings ASU 2022-02		Green Point Mortgage - Discontinued Ops		
