"IDRSSD"	RIAD0497	RIAD4042	RIAD4136	RIAD4141	RIAD4146	RIAD4461	RIAD4462	RIAD4463	RIAD4464	RIAD4467	RIAD4468	RIAD4498	RIAD4499	RIAD4521	RIAD4522	RIAD4769	RIAD8403	RIADB526	RIADB527	RIADC013	RIADC014	RIADC015	RIADC016	RIADC017	RIADC018	RIADF555	RIADF556	RIADF557	RIADF558	RIADF559	RIADFT29	RIADFT30	RIADFT31	RIADFT32	RIADJJ26	RIADJJ27	RIADJJ28	RIADKW17	RIADT047	RIADY923	RIADY924	TEXT4461	TEXT4462	TEXT4463	TEXT4464	TEXT4467	TEXT4468	TEXT4498	TEXT4499	TEXT4521	TEXT4522	TEXT4769	TEXTB526	TEXTB527	TEXTFT29	TEXTFT31	
34742	324	0	0	0	CONF	456	141	0	576	293	0	0	0	0	0	false	0	0	0	0	272	0	0	0	0	952	0	0	0	324	0	0	0	0					0	0	0	Loan Preparation Fees	Construction Inspection Fee		BOLI Liability Expense	Software Depreciation Expense											
35057	0	0	0	0	CONF	0	0	0	182	0	0	0	0	0	0	false	0	0	0	0	68	0	305	729	0	0	0	192	0	0	0	0	0	0					0	0	0				Software Expense												
35301	0	0	0	0	CONF	729000	537000	412000	873000	275000	0	0	-14000	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Fee Revenue received from Affiliates	Software Service Fees	Fees for securities lending transactions	Fees for transaction processing services	Fees for professional services			Other Adjustments with stockholders								
35646	0	0	0	0	CONF	1053	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0					0	0	0	Other service charges nontaxable boli															
35879	234	0	170	286	CONF	0	0	0	0	0	0	0	0	0	0	false	0	-504	0	0	192	0	248	917	0	0	0	0	0	0	0	0	0	0					0	0	0												accounting adjustments				
36456	35	58	36	219	CONF	0	0	0	106	0	0	0	0	0	0	false	0	0	0	0	41	12	0	410	0	0	39	0	59	0	0	0	0	0					0	61	0				Computer Programs												
36933	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	968	0	351	0	0	0	272	0	0	0	0					0	0	0																
37051	32	0	38	5	CONF	11	81	0	25	5	210	0	0	39	0	false	15	0	0	0	11	3	0	33	15	0	79	28	0	64	0	0	0	0					9	0	24	Inc-Misc Loan Pending Adj	Gain on BOLI proceeds		Service charge and courier	Loan expense	Other			MARK TO MARKET LOAN ADJUSTMENT AMORTIZATION							
37341	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	33	0	0	0	34	0	50	0	0	0	0	0	0	0					0	0	0												0				
37435	623	0	123	191	CONF	139	0	0	0	0	0	0	0	0	0	false	444	0	0	0	0	170	165	1197	239	11415	548	306	2572	59	0	0	0	0				0	294	0	194	Underwriters Fees															
37640	4416	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	2260	0	0	15320	0	15820	0	0	8141	0	0	0	0	0		3117			0	0	0																
37659	9	0	20	2	CONF	0	0	0	0	0	0	0	0	0	0	false	8	0	0	2	0	7	17	201	17	0	26	65	0	24	0	0	0	0					0	0	0																
37949	0	0	0	0	CONF	218	0	0	164	0	0	0	0	0	0	false	0	0	0	0	176	0	0	331	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit Card Income			Debit Card expenses												
38740	228	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	159	0	0	385	0	791	0	225	364	0	0	0	0	0					0	0	0																
39327	389	0	312	30	CONF	490	0	0	93	145	0	0	0	0	0	false	239	0	0	53	794	69	147	846	67	1303	94	39	635	317	0	0	0	0					91	0	71	Merchant Fees			State Exam Assessment	Donations and Sponsorships											
39756	945				CONF							0	0	0	0	false		0	0					1010		826					0	0	0	0				0			1107	Other Operating Income -	Lease Rental Income		Other Insurance Expense	General Travel & Expense	Other Insurance Expense										
40033	0	0	0	0	CONF	304	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0					0	0	0	Employee Retention Tax Credits from prior years															
40499	3916				CONF		1492			3378		4457	0	0	0	false		0	0		2027			9453		10956		3159			0	0	0	0	-1885	0	-1311						SWAP FEE INCOME			Software licenses and amortization		Capital Contribution from parent holding company									
40855	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0					0	0	0																
41553	17	0	53	6	CONF	0	0	0	0	0	0	0	0	0	0	false	22	0	0	5	54	7	53	104	38	176	23	0	0	32	0	0	0	0					0	0	0																
41629	0	0	0	0	CONF	0	0	0	334	0	0	0	0	0	0	false	0	0	0	0	0	0	0	583	0	0	0	0	511	0	0	0	0	0					0	0	0				Low Income Housing Fund Expense												
41825	569		139		CONF				1191			11000	0	0	0	false		0	0		59			3550		907			490		0	0	0	0											Loan Expense			Captial Infusion									
42037	0	0	0	0	CONF	0	0	0	250	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				IT Department												
42354	70	0	90	96	CONF	0	0	0	0	0	0	0	0	0	0	false	50	0	0	1	119	10	0	757	47	0	123	69	354	0	0	0	0	0					0	0	74																
42372	0	0	484	0	CONF	0	0	0	109	161	0	0	0	0	0	false	0	0	0	0	0	0	0	1179	0	0	0	0	0	0	0	0	0	0					0	0	0				Franchise Tax	SERP Expense											
42420	4560	24		915	CONF	5053	1784	1472	2834	3634	4447	0	0	0	0	false	2647	0	0	1286	5459	439	894	8329	1351	27603	312		7943	3573	0	0	0	0						95	1220	SWAP FEE INCOME	INTERCOMPANY INCOME	MERCHANT ALLIANCE	OPERATIONAL LOSSES	OTHER PROFESSIONAL FEES	PENNSYLVANIA SHARES TAX										
42448	1490	2	445	87	CONF	1251	831	0	0	0	0	0	0	0	0	false	317	0	0	129	0	104	217	4945	543	6285	262	0	3065	725	0	0	0	0					70	0	0	LOAN DISCOUNT	LOAN DOC PREP FEES														
42457	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
43052	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	169	0	0	221	0	141	109	0	0	0	0	0	0	0					0	0	0																
43351	615	0	0	0	CONF	0	0	0	625	371	0	0	0	0	0	false	0	0	0	0	0	0	0	1093	0	712	0	0	380	0	0	0	0	0					0	0	0				IT SUPPORT	LOAN EXPENSE											
43856	0	0	0	0	CONF	0	0	0	122	105	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Computer services	Other loan expenses											
43959	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	322	0	243	0	0	199	313	0	0	0	0					0	0	0																
44040	0	0	162	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	181	0	0	953	0	0	0	0	0	0	0	0	0	0					0	0	0																
44433					CONF							0	0	0	0	false		0	0					1042			280	414			0	0	0	0					195																		
44741	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	297	1415	0	1810	0	0	0	353	0	0	0	0					0	0	0																
44750	0	0	0	0	CONF	108	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Income on BOLI															
44929	39		82	12	CONF				143			0	0	0	0	false	15	0	0	3	60	14	139	447	28		65		354	120	0	0	0	0											(Franchise) FIT #4460001												
45038	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	437	0	209	367	0	149	0	0	0	0	0					0	0	0																
45047	117	1	85	37	CONF	0	0	0	0	0	0	0	0	0	0	false	67	0	0	0	0	17	114	414	45	1172	77	125	466	40	0	0	0	0					0	0	0																
45056	49	0	42	1	CONF	0	0	0	0	0	0	0	0	0	0	false	13	0	0	2	0	7	0	168	28	95	45	0	6	39	0	0	0	0					0	0	0																
45430	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	599	0	136	0	0	0	0	0	0	0	0					0	0	0																
45458	0	0	0	0	CONF	109	0	0	201	0	0	406	5000	0	0	false	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0					0	0	0	G/L on Equity Securities			Conversion Costs			Injection from holding company after sale of stock	injection from holding company after sub deb trans								
45551	1283	0	227	55	CONF	0	0	0	1055	694	515	0	0	0	0	false	107	0	0	61	355	56	30	2358	180	1839	229	0	1094	419	0	0	0	0					0	0	137				EFA Commission Expense	Misc Outside Services	Travel & Entertainment										
45560	2138				CONF	1641			3913			0	0	0	0	false		0	0		730			1590		345		1260			0	0	0	0								Debit card fee income			Computer software												
45775	133	0	143	0	CONF	0	0	0	137	0	0	0	0	0	0	false	0	0	0	0	0	0	0	522	0	0	193	0	0	0	0	0	0	0					0	0	0				Deferred Comp Officers												
46053	182	0	171	0	CONF	0	0	0	292	0	0	0	0	0	0	false	0	0	0	0	138	0	536	0	0	0	0	0	247	0	0	0	0	0					0	0	0				Software Contracts												
46941	0	0	131	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	93	0	0	517	0	491	0	0	238	0	0	0	0	0				0	0	0	0																
47247	445		244	249	CONF	-716	-4508	12326	1562			0	0	0	0	false	51	0	0	64	497	27	476	1981	137	207	182	1079	343	126	0	0	0	0					78	1	103	Derivative Gain (Loss) IRLC	Gain (Loss) on Held for Sale	Realized Gain(Loss)-Hedging Act	New Loan Expense												
47256	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0					0	0	0																
47452	0	0	213	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0					0	0	0																
47500	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	true	0	0	0	0	428	0	0	1163	0	1134	0	0	571	0	0	0	0	0				0	0	0	0											We adopted lease accounting ASC Topic 842 on 7/1/22.  On that date, there was no difference between the Right of Use Asset and the Lease Liability so there was Zero capital effect as of that date.   Our leases are minimal and very simple.					
48057	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0					0	0	0																
48150	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
48374	0	0	0	0	CONF	1412	0	0	0	0	0	0	0	0	0	false	0	0	0	0	604	0	0	4794	0	3257	0	0	2125	0	0	0	0	0					0	0	0	Other Income not itemized above															
48440	33	0	93	0	CONF	105	121	0	0	0	0	0	0	0	0	false	27	0	0	0	79	6	8	714	37	194	83	119	0	0	0	0	0	0					0	0	0	CU Service Charges	UW Fees														
49054	0	0	0	0	CONF	0	0	0	146	168	0	0	0	0	0	false	0	0	0	0	0	0	0	126	0	0	0	308	0	0	0	0	0	0				0	0	0	0				OUTSOURCED IT/IS EXPENSES	SOFTWARE EXPENSES											
49148	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	275	0	143	0	0	0	0	0	0	0	0					0	0	0																
49241	613	0	0	0	CONF	0	374	0	648	0	745	0	0	0	0	false	0	0	0	0	677	0	479	781	0	2343	0	0	0	0	0	0	0	0					0	0	0	Managed Services Fee Income	Secondary Market Loan - Origination Fees		Internet Banking Service Fee Expenses	NSF / OD Refunds	ATM Processing Fee Expense										
49652	24	0	35	13	CONF	0	0	0	0	0	0	0	0	0	0	false	16	0	0	0	109	10	213	340	32	0	113	0	205	18	0	0	0	0					18	0	0																
49858	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	367	0	0	189	181	0	191	0	0	0	0					0	0	0																
49951	0	0	0	128	CONF	0	0	0	133	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0				Donations				0								
50144	0	0	105	0	CONF	0	0	0	140	115	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	165	0	0	168	0	0	0	0	0					0	0	0				service contracts	misc expense											
50461		393	32	28	CONF	17	15	103	39	61	25	0	0	0	0	false	1	46	0					106	15		86	60		29	0	0	0	0				-37	39	263	18	Commissions -International & LC Department	Other Income	Non interest income from subsidiary - Villa Tuscany Real Estate Inc	Auto and Travel & Parking	Business Development and business meals	Membership						CPA true up the tax account for tax return filing				
51253	0	0	0	0	CONF	171	334	0	617	0	0	0	0	0	0	false	0	0	0	0	0	0	1031	907	0	0	0	0	0	514	0	0	0	0					0	1495	0	Cash Surrender Value of Life Insurance	Misc Income		Loan Expense												
51356	8		66		CONF							0	0	0	0	false	16	0	0			4	35	8	26		63	40	31		0	0	0	0					2	5																	
51459	126	0	49	69	CONF	16	0	0	205	0	0	0	0	0	0	false	64	0	0	16	142	23	0	533	97	80	135	314	16	199	0	0	0	0					0	0	0	Miscellaneous			Equipment Service & Repair												
51842					CONF				550			0	0	0	0	false		0	0				593	754					307		0	0	0	0											Provision for off balance sheet exposures												
52719	0	0	0	0	CONF	0	0	0	28913	12713	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	69565	0	0	0	0	0	0					0	0	0				Management fee	Allocated depreciation expense											
52951	72	4	68	89	CONF	0	0	0	170	174	146	0	0	0	0	false	38	0	0	0	0	16	8	739	65	362	80	40	7	160	0	0	0	0					11	0	39				Donations and Contributions	Repo Write Down	Miscellaneous Expense										
53051	0	0	0	0	CONF	0	0	0	0	155	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0					RECORDING AND LEGAL BANKING											
54058	219		145		CONF	738			373			0	0	0	0	false		0	0					1117							0	0	0	0								Star Income			Star Charges												
54656	645	0	163	54	CONF	246	0	0	1279	662	0	0	0	0	0	false	239	0	0	53	357	54	141	2038	240	1151	174	32	0	239	0	0	0	0					0	1	62	Valesco			Holding Company Fees	Debit Card Expense											
54973	3968				CONF				4924			1911	0	0	0	false		0	0		2533		1894	12757		7866					0	0	0	0											Software Maintenance			Additional Paid in Capital									
55336	736	0	0	0	CONF	0	0	0	391	0	0	0	0	0	0	false	0	0	0	0	152	0	0	0	0	874	0	0	434	359	0	0	0	0					0	0	0				Software Maintenance												
55635	147	0	131	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	160	0	0	120	271	0	0	0	0	0	0					0	0	0																
55653	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	426	0	0	0	0	0	169	0	0	0	0					0	0	0																
55970	663	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	365	0	0	1058	0	473	0	0	0	0	0	0	0	0					0	0	0																
56258	109	0	91	6	CONF	0	0	0	159	0	0	250	0	0	0	false	42	0	0	1	99	18	10	558	35	414	145	0	222	49	0	0	0	0					14	16	22				Business Developement			Capital Infusion from Holding Company									
56351					CONF				3260			0	0	0	0	false		0	0		1438			2730		9347				4497	0	0	0	0				0							software expense												
56548	0	0	403	0	CONF	110	191	0	0	0	0	7000	10000	0	0	false	0	0	0	0	256	0	0	395	0	290	166	0	183	0	0	0	0	0					0	0	0	Sale of credit card portfolio	BOLI death benefit					Capital injection from DMB Corp 3/2022	Capital injection from DMB Corp 8/2022								
56717	0	0	0	0	CONF	0	-990	0	0	0	0	0	0	0	0	false	0	0	0	0	584	0	213	1779	0	1874	0	847	648	0	0	0	0	0					0	0	0		Loss in Investments														
57040	0	0	0	0	CONF	171	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	683	0	110	0	196	0	0	0	0	0	0					0	0	0	FARMER MAC FEE INCOME															
57451	168	0	62	14	CONF	0	0	0	0	0	0	0	0	0	0	false	62	0	0	20	185	42	46	1087	138	0	82	0	-326	144	0	0	0	0					0	0	0																
58225	274	0	240	66	CONF	0	0	0	257	307	142	0	0	0	0	false	141	0	0	0	148	18	80	816	81	1256	105	35	897	326	0	0	0	0					0	23	65				Franchise Tax	Internet Banking Expenses	Administrative Fees										
58243	2417		719	388	CONF	1766	1433		9421	5995		0	0	0	0	false	895	0	0	95	2357	216	317	9491	477	5037	700	8665	861	805	0	0	0	0					602	3	2171	Management fee revenue - JWI	Management fee revenue - JFG		Software expense	Contributions											
58355	18	0	18	0	CONF	0	0	0	0	0	0	100	0	0	0	false	9	0	0	0	0	4	0	151	28	0	0	0	1	18	0	0	0	0					0	0	18							Capital injection									
58551	226	0	62	79	CONF	4	0	0	35	80	28	0	0	0	0	false	103	0	0	0	145	17	400	426	94	0	0	0	0	0	0	0	0	0					0	0	0	Check Cashing Fee			Miscellaneous	Legal and Professional	Exam Fees State Assessment										
58636	236	0	40	0	CONF	0	0	0	0	0	0	-447	0	0	0	false	175	706	0	0	128	29	1941	731	113	0	130	0	903	297	0	0	0	0					0	0	0							Old stock was on the books for $1.  We recognized the MV of $447,000, then transferred to our HC.					Zero out Accrual Account per FDIC request				
58757	158	0	135	0	CONF	354	0	0	0	0	0	1500	0	0	0	false	0	0	0	0	0	0	0	867	0	406	0	192	0	107	0	0	0	0					0	0	0	Misc Income						Capital Contribution									
58971	7639				CONF	4401			12173	6000		0	0	0	0	false		0	0		2174			11970		12356		6860			0	0	0	0								Rent Income			Software Expense	Unfunded Commitments Reserve Adjustment											
59316	0	0	0	0	CONF	1112	0	0	1075	1013	0	0	0	0	0	false	0	0	0	0	775	0	0	2948	0	2496	0	0	0	0	0	0	0	0					0	0	0	Loan Cr Mark Income			Deferred Dealer Flat Fee	Shares Tax Accrued											
59352	168	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	231	0	0	667	0	498	0	0	0	316	0	0	0	0				0	0	0	0																
59370	96	0	180	3	CONF	166	437	0	87	39	143	0	0	0	0	false	16	0	0	10	215	13	174	473	74	0	115	99	133	129	0	0	0	0					5	64	0	Loan Fee Income	Other Misc Income		OCC Exam	Loan Expenses	Other Misc Expenses										
59754	0	0	0	135	CONF	0	0	0	107	0	0	0	0	0	0	false	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0					0	0	0				Technology Services												
60143					CONF	67000	55000	40000	249000	160000	95000	0	0	0	0	true		0	0		47000					269000					0	0	0	0		0						Intercompany income	Commercial loan commitment fees	Syndication agent fees	Outside processing fee expense	Software expense	Intercompany fee expense					Line 2 above includes an additional item that exceeded 7 percent of Schedule RI 7.d. - Other defined benefit costs of $(127,000)					
60330	0	0	0	0	CONF	0	0	0	940	0	0	1000	0	0	0	false	0	0	0	0	0	0	580	0	0	4858	0	743	681	744	0	0	0	0					0	0	0				Internet Banking			Capital Injection by the holding company into bank									
60545	135	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	406	0	0	0	0	0	0	0	0	0	0					0	0	0																
60554	0	0	0	0	CONF	104	0	0	102	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Employee Retention Credit			IT Security & Maintenance Expense												
60648	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	167	0	91	971	0	828	177	120	0	272	0	0	0	0					0	0	0																
61122	543	5	176	382	CONF	0	0	0	611	0	0	0	0	0	0	false	332	0	0	147	1196	98	440	2922	211	3956	863	690	630	482	0	0	0	0					96	594	474	f			Contract labor												
61355	2269	0	0	0	CONF	0	0	3713	0	2644	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	3996	0	0	1398	0	0	0	0	0					0	0	0			CREDIT CARD SERVICE CHARGES		SERVICING FEES											
61476	814	0	439	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	121	265	0	0	0	0	0	0	0	0	0	0					0	0	0									Abington's LLR reduced to $0 due to merger on 5/17							
61757		155	131		CONF	236	120		118			0	0	0	0	false		0	0		275			680		297	126				0	0	0	0								Wealth Management Fee Income	Overdraft & NSF Fees		Regulatory Exam Fees												
61832	181	0	207	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	195	0	0	1176	0	411	207	101	0	125	0	0	0	0					0	0	0																
61953	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	256	198	0	0	0	0	124	0	0	0	0	0					0	0	0												Adjustment to Depreciation of Bank Building &  Fixtures				
62044	0	0	0	0	CONF	0	0	0	0	0	0	17000	0	0	0	false	0	0	0	0	0	0	0	365	0	0	0	635	0	0	0	0	0	0					0	0	0							Capital Injection									
62110	0	0	0	0	CONF	393	1315	0	2045	2336	424	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Client related services provided to affiliates	Support services provided to affiliates		Investment advisory services provided from affiliate	Support and client services provided from affiliates	Bank custody fees										
62147	117	0	0	10	CONF	0	0	0	0	0	0	0	0	0	0	false	11	0	0	0	57	7	0	409	18	205	35	32	126	38	0	0	0	0					0	0	0																
63050	102	0	0	0	CONF	0	0	0	1017	0	0	0	0	0	0	true	0	0	0	0	0	0	804	0	0	0	0	135	0	0	0	0	0	0					0	0	0				Software Maintenance												
63069	76523	0	0	0	CONF	89224	-76745	50161	0	0	0	450000	0	-303	0	true	0	0	0	0	0	0	0	156668	0	42589	0	139306	0	0	0	0	0	0					0	0	0	Non trading derivatives income	Net FV adjustments for financial assets reported under the fair value option	Lease residual and operating income				Capital contribution from parent to bank		ASC 310-30 Adjustment for credit purchased impaired loans		Additional line items that exceed 7 percent of Schedule RI 5.l - 
Customer swap fees - $40,639
All other loan fees  -  $32,195					
63201	0	0	166	0	CONF	347	0	0	199	541	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	Debit Card Interchange and Fee Income			Debit Card PIN Transactions Interchange Fees	Software and Product Contract Expenses											
63573	134	0	172	108	CONF	0	0	0	0	0	0	0	0	0	0	false	28	0	0	0	0	26	5	1606	110	54	288	472	0	31	0	0	0	0					0	0	0																
63733					CONF				723			0	0	0	0	false		0	0		441			1607		3618			1545		0	0	0	0											Loan Department Direct Expense												
63742	151	0	127	0	CONF	207	178	0	535	0	0	0	0	0	0	false	145	0	0	0	338	0	0	764	0	781	0	0	534	136	0	0	0	0					0	0	0	Intercompany Contracted Services	Lender Fees		Other contracted services												
64150	0	0	0	0	CONF	17760	0	0	13064	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	RE COMMISSIONS			COMMISSION/REFERRAL FEES												
64552	618				CONF				822			0	0	0	0	false		-13	257		157		222	823							0	0	0	0								Other Gain (Loss)			Other Outside Services								Audit AOCI Adjusting Entry	Tax Adut adjusting entry for 2021			
64730	0	0	172	0	CONF	0	0	0	455	139	0	0	0	0	0	false	0	0	0	0	0	0	0	313	0	216	0	0	0	0	0	0	0	0					0	0	0				SOFTWARE LICENSE FEES	DEBIT CARD SUPPLIES											
65205	504	0	306	21	CONF	0	0	0	0	0	0	0	0	0	0	false	155	0	0	10	956	60	108	576	145	509	131	1031	0	214	0	0	0	0					0	0	51																
65513				879	CONF	1102						0	0	0	0	false		0	0					1225			294				0	0	0	0	0	0	0		154			Service fees charged for Commercial Banking services provided			0												
65559	800		504		CONF							0	0	0	0	false		0	0		338			983		1101			481		0	0	0	0										BOLI													
65858	1790	0	0	0	CONF	0	0	0	3924	0	0	0	0	0	0	false	0	0	0	0	0	0	0	3968	0	8898	0	0	3274	0	0	0	0	0					0	0	0				Other deposit related expenses												
66154	0	0	0	0	CONF	171	0	0	258	466	0	28	0	0	0	false	0	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0					0	0	0	CDFI BEA Income			Other Outside Service	Core Conversion Expense		Holding Company Increased Investment in the Bank									
66275	0	0	0	0	CONF	124	0	0	0	0	0	5900	0	0	0	false	0	4	0	0	0	0	0	958	0	604	0	0	223	294	0	0	0	0	0	0	0		0	0	0	ARC Loan Fees						Stock offering by parent holding company, capital infusion to bank					Correcting g/l entry for 2021 effected retained earnings				
66677	394				CONF	-94	36		538	320	283	0	0	0	0	false		0	0		84			505							0	0	0	0								Fair Value - Mortgage derivatives	Management fees		Loan Expenses	Professional sevices	Franchise Taxes										
67142	0	0	0	0	CONF	0	0	0	239	0	0	0	0	0	0	false	0	0	0	0	0	0	302	0	0	0	0	151	194	0	0	0	0	0					0	0	0				SOFTWARE MAINTENANCE												
67151	0	0	0	0	CONF	404	0	0	444	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	828	0	708	0	0	0	0	0	0				-225	0	0	0	Net Gains on Interest Rate Swaps			Security Services												
67209	906	0	813	0	CONF	175	0	0	0	0	0	25	0	0	0	false	0	0	0	0	451	0	0	2710	0	1057	0	719	0	0	0	0	0	0					0	0	0	Other Loan Income						Capital contribution from Mid Tier Holding Company									
67254	0	0	0	0	CONF	0	0	0	0	0	0	1725	0	0	0	false	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0					0	0	0							Capital Injection									
67656					CONF	28667			18356	6843	7050	0	0	0	0	false		0	0							5406					0	0	0	0								CREDIT CARD FEES			CREDIT CARD PROCESSING	CREDIT CARD FDR EXPENSE	CREDIT CARD ACQ/FAS 5										
67870	0	0	576	0	CONF	0	0	0	0	0	0	1067	0	0	0	false	0	0	0	0	276	0	0	509	0	0	378	313	0	488	0	0	0	0					0	0	0							ISSUANCE OF RESTRICTED STOCK AWARDS									
68671	40	153	13	21	CONF	8	0	0	98	49	120	1980	0	0	0	false	26	0	0	90	0	1	8	279	110	0	115	0	0	150	0	0	0	0					1	4	68	NSF CHECK FEE			DUES AND SUBSCRIPTIONS	TRAVEL AND ENTERTAINMENT	OTHER LOSSES	Infusion of capital by sole stockholder									
68756					CONF				664			0	0	0	0	false		0	0		326		374	1219		1757			775		0	0	0	0											IT Services												
68831	216	0	147	0	CONF	126	192	0	109	57	65	477	0	0	0	false	0	0	0	0	0	0	0	167	68	267	154	94	0	0	0	0	0	0					0	0	0	Lock Box Income	Misc Fees		Insurance & Bonds	SSW/Portfolio Expense	Statement Processing	Captial Injection From Holding Company									
69333	1047	0	0	0	CONF	966	0	0	3069	1348	0	0	0	0	0	false	0	0	0	0	738	0	0	0	0	4975	0	0	0	0	0	0	0	0					0	0	0	CDFI Grant Income			Computer Software Expense	Merchant - Visa Transaction Expense											
69678	399	0	301	59	CONF	564	0	0	0	0	0	0	0	0	0	false	240	0	0	69	0	43	138	2714	122	882	418	832	518	210	0	0	0	0					77	0	463	Misc Income															
70218	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	173	0	156	0	0	248	0	0	0	0	0	0	0					0	0	0																
70414	0	0	0	0	CONF	252	0	0	529	0	0	608	0	0	0	false	0	0	0	0	332	0	0	797	0	1036	0	389	635	0	0	0	0	0					0	0	0	Loan Fees			Shares Tax			ESOP Contribution									
70638	382	0	0	0	CONF	2329	0	0	0	0	0	0	0	0	0	false	150	0	0	0	87	0	1272	1989	0	0	0	565	0	169	0	0	0	0					0	1	0	Net Income On Subsidiaries															
70955	0	0	0	0	CONF	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0																
71073	0	0	0	0	CONF	0	0	0	121	0	0	0	0	0	0	false	0	0	0	0	0	0	0	443	0	0	0	119	0	0	0	0	0	0				0	0	0	0				OHIO FINANCIAL INSTITUTIONS TAX												
